post_id,post_text,comment_id,comment_text,like_count,created_at,platform,category,reply_count,parent_id,video_view_count,is_top_comment
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,Ugwc-vjHcL1Ii5kZHjV4AaABAg,쓸데없는 소리. 입 아프다 잘 알아 보세요,11,2026-07-11T05:01:31Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,Ugy-GOdwbXk76HwQ3314AaABAg,"오직 장동혁민이 보수를 재건합니다. 보수괴멸자 한물간 한동훈 힘실어나르느라
고생합니다.
우파
대통령 두분 탄핵에 앞장선
배신자를 감쌀시간있으시면
부정선거 재선거
당일투표 수개표..
올공에나 나가서 목소리 높혀
보세요..",10,2026-07-11T05:08:10Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgxR07kaiSywbaKbQhl4AaABAg,김현주 너나잘해 한동훈 꺼져라,10,2026-07-11T05:19:48Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,Ugw3wbdVKhiRPZ3cOlV4AaABAg,"장동혁 화이팅~!!!
격하게 응원 합니다.",4,2026-07-11T06:13:09Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,Ugwz_zAfWKDNPPqUOVl4AaABAg,"아 김면주씨 한동훈빠?
무식하네 이사람도
ᆢ한동훈은 당게시판범죄자입니다
패널들 정신차리시길
장동혁응원합니다!!",4,2026-07-11T05:37:30Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgzM7Z4ZjgsUzU9PY-14AaABAg,"조경태 퇴출
한동훈 절대복당 못함!!
김연주맞아요?",4,2026-07-11T05:36:09Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgzDpwHdnJyEdJHDDJV4AaABAg,당 행위자들은 … 모두 영구제명해야한다,3,2026-07-11T06:13:24Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgxftOgjJ1CUTCgs2Kt4AaABAg,규탄. 해봤자여 야야 쓸때없는소리 하지마라,11,2026-07-11T04:40:06Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,Ugx8juVb7acrqjqS35x4AaABAg,옳으신 말씀입니다.,1,2026-07-11T10:45:45Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgywE-COKwQ0J_iWuPR4AaABAg,"실망스럽네 
보수분열자 두둔하니 참내",4,2026-07-11T05:41:54Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgzcnkLOtvBANeL1s-h4AaABAg,"장대표  응원합니다!!!
잘하고 잇어요!!  한빠들은 진짜문제가 많아요!!  한팀이라고 볼수가읍지!!  저떠블당하곤 안싸우고 맨날 당만 흔들어대고!!!!  머냐고  범죄행위 는 맞아요!!!",2,2026-07-11T07:25:57Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgzpRC9tq7RM9v8VlBd4AaABAg,"장대표님 존경 합니다
장대표님 흔들지 아세요",40,2026-07-11T04:55:18Z,youtube,social_issues,0,,6731,1
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,Ugxl0MPZH9CCnV9IfKN4AaABAg,"김연주씨   무슨말이냐
장동혁차기 대통령님이십니다.
임백천씨도 같은건가",29,2026-07-11T04:39:44Z,youtube,social_issues,0,,6731,1
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgzSNEbSkzx34hIpE8V4AaABAg,장동혁 최고 입니다 ❤❤❤❤❤❤❤❤❤❤❤,2,2026-07-11T08:07:26Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgySG15cZMy8lR1onN14AaABAg,김연주 입조심하시고 정신 차리세요 당의 품격에 맞게 행동 하세요,2,2026-07-11T07:20:19Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgyeM11Ycp1ZvUmJtBp4AaABAg,배신자따르면정상은안보이고또배신또배신자만나오니정말큰일이다~범죄자ㄷ.ㅌ.ㄹ만드는데일조,2,2026-07-11T05:47:03Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgxtBBp3I-bm3DLFLJF4AaABAg,"ㅋ한동훈 아웃
장대표 절대지지하고 응윈합니다😂",2,2026-07-11T07:33:05Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgyhEk53YpAhZ0a2s2J4AaABAg,우리 시민들은 너~. 너같은 자들의 언행을 목소리 높여 규탄한다.,3,2026-07-11T06:02:25Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgxEXtu5tTtEHDpIRIR4AaABAg,그런소리 하지말구 자신있음. 고소하라 못하잔어,9,2026-07-11T04:37:52Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgxMeW1CDlB42YF7k2x4AaABAg,"뭐가 별거 아닙니까
당게시판에 입에담지
못할 욕설을 한것을 볼때 그것이 별거 아닙니까",2,2026-07-11T05:44:52Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgzY-sOxPwLL1qiS8Hp4AaABAg,"조경태 변질자
제명해라 
해당행위자들도
모두 중징계해라",2,2026-07-11T07:13:59Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,Ugz-lxa0YkZVy3biNkh4AaABAg,"왜 국힘을 흔드는냐
나라꼴을 이렇게 만든
부정선거 노란봉투법
공소취소건에 대해선
한마디도 못한 찌질이들이
할일이 그렇게없냐
한심한 인간들 목소리  높이려거든 나라를 위해
싸우세요",2,2026-07-11T06:51:13Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,Ugw9EWRyqu-upzjBAzp4AaABAg,정말  보기싫다,2,2026-07-11T06:15:30Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,Ugwf43G9HvXfeiHkSs14AaABAg,"사약 이야기도하는사랑도있더라

너들 넘실망",8,2026-07-11T04:38:23Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgxajtQF2k_XpsdSHwx4AaABAg,정치는쪽수다,4,2026-07-11T04:39:20Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgwD_GrZQN2Uzf2mGnV4AaABAg,김현주. 어쩌다. 저렇게 됬나요. 판단력이. 흐리네요. 불쌍하다,2,2026-07-11T05:49:06Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,Ugyj7reSkTs6zGQGVXp4AaABAg,"별개아닌  김연주 저 여자도  사고가 좀 이상해
징동혁 최곱니다
누굴 씹냐
입 닫아라
장동혁대표   상식선이  최고다",2,2026-07-11T07:15:59Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgxfOINh9Gnh_uyK9_l4AaABAg,김현주 정신차려라,2,2026-07-11T06:48:50Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgzDaSNvsPQK3zdn-wd4AaABAg,한빠들놀고있네,2,2026-07-11T05:59:04Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgwRJx9HDLG2ZS19mYN4AaABAg,김연주도이상하다말을보태서얘기하냐비호감김부장같았으면벌써끝났다,0,2026-07-11T10:16:47Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgwGLqPw1xENOgUmAt54AaABAg,뭔소리 하노?김연주 정신차리소.,0,2026-07-11T07:09:58Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgzWPflyNf1NX-QGGuZ4AaABAg,김연주씨!!좋게봤는데 왜래래?실망,0,2026-07-11T10:22:59Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,Ugy1C_2kwUvAjsEARG14AaABAg,"김현주 헛소리하지마라 니나
똑바로해라
배신자들 분탕질하는자들 기회주의자들  장동혁 당대표님은 중징계해라",1,2026-07-11T07:12:52Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgzsOaOcp8jVQE9kPT94AaABAg,"아니 티브이에서 모두 한동훈 두둔하던데 국힘은 장동혁대표님 지지합니다 
좋게 봤는데 왜이러세요 실망입니다",0,2026-07-11T07:00:24Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgzTdr00tiCbd75mRuh4AaABAg,왜  이렇게   변하셨나요!?    김연주님  참 좋아했는데     이성을  찾으세요,0,2026-07-11T09:46:18Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgwWCuBAFHFHrNVJXmZ4AaABAg,김연주씨 할말만 하시지 무슨 목소리 한다는건지 뭘좀 제대로 하시지 실망실망스럽다,0,2026-07-11T07:28:25Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgzzJP4guvbXW_ZwrV94AaABAg,ㅋㅋ이분왜이래?,0,2026-07-11T07:53:21Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,UgxfLy6KKv7LrC2FJOB4AaABAg,"김연주 제2의 정옥임 같네요
요즘 이미지  실추를 많이 하시네요
정옥임. 김연주.나오는 방송은 자동 걸른다",0,2026-07-11T07:09:36Z,youtube,social_issues,0,,6731,0
4pECrxOTevs,품격상실해당행위  #뉴스n #시사 #이슈 #글로벌이슈브리핑 #실시간뉴스 #뉴스브리핑 #뉴스 #news,Ugxodtq-B0sjj-AHNjd4AaABAg,"맞습니다. 장동혁. 곁에있는. 사람들
나쁜정치를. 해도. 괜찮고. 일잘하는
한동훈의원만. 뭐. 라고해요
장동혁은. 무슨말을. 해도. 본인한태
적용된말을  해서. 공감을. 얻지못해요?
성공할수. 없어요?",0,2026-07-11T04:54:30Z,youtube,social_issues,0,,6731,0
pwjHtb5VsQQ,외출을 포기한 상태. 겉은 멀쩡한데 일상 생활이 힘든 20대 알고보니 불안장애였다｜공황 장애의 실체｜불안 증세 치료법｜다큐프라임｜#골라듄다큐,Ugwp-0nlgaIi7K4koIB4AaABAg,헐 댓글들 실화냐... 그 사람의 인생을 살아본 것도 아니면서 본인 멀쩡하다고 함부로들 말하지 마세요.,4076,2025-10-29T06:40:36Z,youtube,social_issues,57,,494926,1
pwjHtb5VsQQ,외출을 포기한 상태. 겉은 멀쩡한데 일상 생활이 힘든 20대 알고보니 불안장애였다｜공황 장애의 실체｜불안 증세 치료법｜다큐프라임｜#골라듄다큐,Ugz0Xdy8mCdkFYvWicd4AaABAg,자기일 아니라고 너무 쉽게 얘기하는 사람들 진짜 한대 쥐어박고 싶음. 얼마나 괴로운지 겪어본 사람은 알아요,3295,2025-10-29T01:21:54Z,youtube,social_issues,55,,494926,1
pwjHtb5VsQQ,외출을 포기한 상태. 겉은 멀쩡한데 일상 생활이 힘든 20대 알고보니 불안장애였다｜공황 장애의 실체｜불안 증세 치료법｜다큐프라임｜#골라듄다큐,UgwSfh6ELZzIfzf2C4p4AaABAg,"남한테 피해끼치는거 극도로
싫어하고 앞에선 웃고 뒤에선 욕하는거
못하고 계산해서 사람 이용하고 그런거 절대 못하는 사람들이 저렇게 마음의 병이 생기는겁니다.
당했던 당사자임. 
사람들이 괴물로 보임
역겹고 공포 그자체",1938,2025-10-30T03:11:58Z,youtube,social_issues,34,,494926,1
pwjHtb5VsQQ,외출을 포기한 상태. 겉은 멀쩡한데 일상 생활이 힘든 20대 알고보니 불안장애였다｜공황 장애의 실체｜불안 증세 치료법｜다큐프라임｜#골라듄다큐,UgyrVfTrxKEWDfHmdNd4AaABAg,마음이 섬세하고 따뜻한 사람들이 더 많이 생기는 것 같아 이런불안은... 뻔뻔한 놈들은 저런 불안도 모르고 살아가는데ㅉ 안타깝다 힘들 내시길...,1928,2025-10-29T03:33:07Z,youtube,social_issues,5,,494926,1
pwjHtb5VsQQ,외출을 포기한 상태. 겉은 멀쩡한데 일상 생활이 힘든 20대 알고보니 불안장애였다｜공황 장애의 실체｜불안 증세 치료법｜다큐프라임｜#골라듄다큐,UgyrVfTrxKEWDfHmdNd4AaABAg.AOqhxTnpEL3AOrOZRYdWnP,"원래 정신병이 있는 사람들은 정신병을 감염
시키고 정신이상자 상사 동료에게 다친 사람
은 심리상담을 받거나 향정신성 약제를 먹는
다 라고 합니다 그런 인간의 특징은 입밖으로
내로남불 후안무치 강약약강 들에게 함부로
자신의 치부가 드러날 이야기 조차도 입밖으
로 내면 안되긴하죠 비인부전 이란 뜻 아시나
요? 인간이 아닌 인간에게 가르침이나 알려
줄 필요가 없다는것 착한척 아닌척 예의바른
척 하면서 자기말만 쏟아내는 소시오패스들
은 감정 기분 반응은 그들의 먹잇감이 되기
에 저런 인간들 구별하는 방법 정도는 알아야",30,2025-10-29T09:54:11Z,youtube,social_issues,0,UgyrVfTrxKEWDfHmdNd4AaABAg,494926,1
pwjHtb5VsQQ,외출을 포기한 상태. 겉은 멀쩡한데 일상 생활이 힘든 20대 알고보니 불안장애였다｜공황 장애의 실체｜불안 증세 치료법｜다큐프라임｜#골라듄다큐,UgyrVfTrxKEWDfHmdNd4AaABAg.AOqhxTnpEL3APHhe4xD6mP,아들 부모들 그 잘난 아들 부둥부둥 마음읽기 해서 키운 결과가 저거임 ㅋ,3,2025-11-09T00:29:13Z,youtube,social_issues,0,UgyrVfTrxKEWDfHmdNd4AaABAg,494926,0
pwjHtb5VsQQ,외출을 포기한 상태. 겉은 멀쩡한데 일상 생활이 힘든 20대 알고보니 불안장애였다｜공황 장애의 실체｜불안 증세 치료법｜다큐프라임｜#골라듄다큐,UgyrVfTrxKEWDfHmdNd4AaABAg.AOqhxTnpEL3AQ7AY3EncUy,​@민유구그렇게 키우면 오히려 후자가되죠 ㅋㅋ. 많이 어리신듯?,15,2025-11-29T18:50:09Z,youtube,social_issues,0,UgyrVfTrxKEWDfHmdNd4AaABAg,494926,0
pwjHtb5VsQQ,외출을 포기한 상태. 겉은 멀쩡한데 일상 생활이 힘든 20대 알고보니 불안장애였다｜공황 장애의 실체｜불안 증세 치료법｜다큐프라임｜#골라듄다큐,UgyrVfTrxKEWDfHmdNd4AaABAg.AOqhxTnpEL3ASFRfPoDXmO,"@민유구 지지와 격려 받고 자라면, 오히려 내면이 단단해져서 외적인 저항에 더 강해집니다.",14,2026-01-21T16:56:33Z,youtube,social_issues,0,UgyrVfTrxKEWDfHmdNd4AaABAg,494926,0
pwjHtb5VsQQ,외출을 포기한 상태. 겉은 멀쩡한데 일상 생활이 힘든 20대 알고보니 불안장애였다｜공황 장애의 실체｜불안 증세 치료법｜다큐프라임｜#골라듄다큐,UgyrVfTrxKEWDfHmdNd4AaABAg.AOqhxTnpEL3AVZmsVBL-he,"한국인의 전형적인 문제점
니 의지가 문제다
왜그러고 사는지 이해가 안된다
너가 잘못이지 남탓하지마라",1,2026-04-14T04:09:34Z,youtube,social_issues,0,UgyrVfTrxKEWDfHmdNd4AaABAg,494926,0
pwjHtb5VsQQ,외출을 포기한 상태. 겉은 멀쩡한데 일상 생활이 힘든 20대 알고보니 불안장애였다｜공황 장애의 실체｜불안 증세 치료법｜다큐프라임｜#골라듄다큐,UgxMVQjS70B3Qqc5DRB4AaABAg,마음이 여리고 순해서 그래요 나이들수록 상처받고 그런 경험이 쌓여서 더 공황이 심해지니 사람이 싫고 만나기 싫어진 것…,1675,2025-10-29T10:01:34Z,youtube,social_issues,17,,494926,1
pwjHtb5VsQQ,외출을 포기한 상태. 겉은 멀쩡한데 일상 생활이 힘든 20대 알고보니 불안장애였다｜공황 장애의 실체｜불안 증세 치료법｜다큐프라임｜#골라듄다큐,UgwqHfbIbtQT6GQ8nVx4AaABAg,"저도 불안장애로 고통받고있는데요, 용기내서 여기 참여해주신 분들이 모두 마음이 편안해지셨으면 좋겠어요",928,2025-10-29T08:25:31Z,youtube,social_issues,4,,494926,1
pwjHtb5VsQQ,외출을 포기한 상태. 겉은 멀쩡한데 일상 생활이 힘든 20대 알고보니 불안장애였다｜공황 장애의 실체｜불안 증세 치료법｜다큐프라임｜#골라듄다큐,UgwqHfbIbtQT6GQ8nVx4AaABAg.AOrEQ0p2lcwAOs-_jfO6pV,앞으로 살면서 인간관계를 넓히지 마세요 다 쓸모없는 관계일뿐입니다.,13,2025-10-29T15:35:09Z,youtube,social_issues,0,UgwqHfbIbtQT6GQ8nVx4AaABAg,494926,0
pwjHtb5VsQQ,외출을 포기한 상태. 겉은 멀쩡한데 일상 생활이 힘든 20대 알고보니 불안장애였다｜공황 장애의 실체｜불안 증세 치료법｜다큐프라임｜#골라듄다큐,UgwqHfbIbtQT6GQ8nVx4AaABAg.AOrEQ0p2lcwAQBuNIfTppy,응원해요오,2,2025-12-01T14:56:20Z,youtube,social_issues,0,UgwqHfbIbtQT6GQ8nVx4AaABAg,494926,0
pwjHtb5VsQQ,외출을 포기한 상태. 겉은 멀쩡한데 일상 생활이 힘든 20대 알고보니 불안장애였다｜공황 장애의 실체｜불안 증세 치료법｜다큐프라임｜#골라듄다큐,UgwqHfbIbtQT6GQ8nVx4AaABAg.AOrEQ0p2lcwAQGPcmASkOQ,감사합니다,2,2025-12-03T08:55:10Z,youtube,social_issues,0,UgwqHfbIbtQT6GQ8nVx4AaABAg,494926,0
pwjHtb5VsQQ,외출을 포기한 상태. 겉은 멀쩡한데 일상 생활이 힘든 20대 알고보니 불안장애였다｜공황 장애의 실체｜불안 증세 치료법｜다큐프라임｜#골라듄다큐,UgwqHfbIbtQT6GQ8nVx4AaABAg.AOrEQ0p2lcwAYEeQgjU1a1,저도 고1인데 중1~2때 시작돼서 지금까지 앓고 있고 정신과 다니고 있네요.. 그만큼 제가 좋은 사람이었기 때문에 그만큼 힘들었던거라고 생각해요 청춘이 날아간건 좀 많이 아깝지만 우리 힘내서 극복해요 꼭!!,0,2026-06-19T12:45:51Z,youtube,social_issues,0,UgwqHfbIbtQT6GQ8nVx4AaABAg,494926,0
pwjHtb5VsQQ,외출을 포기한 상태. 겉은 멀쩡한데 일상 생활이 힘든 20대 알고보니 불안장애였다｜공황 장애의 실체｜불안 증세 치료법｜다큐프라임｜#골라듄다큐,UgwyJZFnt_NGnRA2eRJ4AaABAg,"한국사람들 대단하긴 하죠. 과학적으로 뇌의 문제고 의지로 안된다는거 수많은 과학자들하고 의사들이 증명해냈는데 끝까지 의지력, 노력 타령하는 분들이 많고 없어지지 않아요. 과학하고 기싸움 하는 그 엄청난 대단함으로 인해 oecd 자살율 1위, 전세계 193개국 중 자살율 4위라는 위대한 업적을 세웠죠.",1623,2025-10-29T00:59:11Z,youtube,social_issues,44,,494926,1
pwjHtb5VsQQ,외출을 포기한 상태. 겉은 멀쩡한데 일상 생활이 힘든 20대 알고보니 불안장애였다｜공황 장애의 실체｜불안 증세 치료법｜다큐프라임｜#골라듄다큐,UgyaAhy2MRiHvWoXID94AaABAg,"운동하면 낫는다고 태평한 충고를 하는 사람들이 있지만 대체로 저런 상태면 운동을 시작하기조차 극히 어려운 심리적 무기력이 동반된다... 운동을 시작했다는 것 자체가 어느 정도 상태가 나아졌거나, 심각하지 않았다는 거고, 저렇게 심각하면 운동이고 산책이고 뭐고 그 전에 케어가 필요함",1655,2025-10-28T15:52:34Z,youtube,social_issues,55,,494926,1
pwjHtb5VsQQ,외출을 포기한 상태. 겉은 멀쩡한데 일상 생활이 힘든 20대 알고보니 불안장애였다｜공황 장애의 실체｜불안 증세 치료법｜다큐프라임｜#골라듄다큐,UgwP_6CSg8uubujDtcF4AaABAg,"남자 분 남 일 같지가 않네요....식은 땀은 당연하고 불안이 심해 알바도 못 하고 있어요 조금만 변수가 생기거나 바빠지면 멘탈이 나가서 아무것도 못 하고 일 손 느리다고, 자꾸 실수하고 업무 숙지가 빨리 빨리 안 된다고 구박 받다가 짤린 게 몇번...그게 트라우마가 되서 이젠 지원 조차 두려워졌네요 아무것도 하지 않으면 아무 일도 일어나지 않는다는 걸 아는데도 불구하고 사회불안까지 겹쳐져 너무 어려워요",949,2025-10-28T13:53:18Z,youtube,social_issues,47,,494926,1
